word;ipa;parameter;description;localid;alternative;comment;translation;glottocode;source
mee;;1sg_a;1st (excl) Person Singular;55390;;;;kobi1241;wilson-2007
mee;;1sg_s;1st (excl) Person Singular;55389;;;;kobi1241;wilson-2007
me;;1sg_o;1st (excl) Person Singular;55388;;;;kobi1241;wilson-2007
aam;;1sg_p;1st (excl) Person Singular;55387;;;;kobi1241;wilson-2007
ŋgeen;;1du_a;1st (excl) Person Dual;55386;;;;kobi1241;wilson-2007
ŋgeen;;1du_s;1st (excl) Person Dual;55385;;;;kobi1241;wilson-2007
ŋgee;;1du_o;1st (excl) Person Dual;55384;;;;kobi1241;wilson-2007
ŋgeen;;1du_p;1st (excl) Person Dual;55383;;;;kobi1241;wilson-2007
ŋgeen;;1pl_a;1st (excl) Person Plural;55382;;;;kobi1241;wilson-2007
ŋgeen;;1pl_s;1st (excl) Person Plural;55381;;;;kobi1241;wilson-2007
ŋgee;;1pl_o;1st (excl) Person Plural;55380;;;;kobi1241;wilson-2007
ŋgeen;;1pl_p;1st (excl) Person Plural;55379;;;;kobi1241;wilson-2007
ŋgeen;;12du_a;1st (incl) Person Dual;55378;;;;kobi1241;wilson-2007
ŋgeen;;12du_s;1st (incl) Person Dual;55377;;;;kobi1241;wilson-2007
ŋgee;;12du_o;1st (incl) Person Dual;55376;;;;kobi1241;wilson-2007
ŋgeen;;12du_p;1st (incl) Person Dual;55375;;;;kobi1241;wilson-2007
ŋgeen;;12pl_a;1st (incl) Person Plural;55374;;;;kobi1241;wilson-2007
ŋgeen;;12pl_s;1st (incl) Person Plural;55373;;;;kobi1241;wilson-2007
ŋgee;;12pl_o;1st (incl) Person Plural;55372;;;;kobi1241;wilson-2007
ŋgeen;;12pl_p;1st (incl) Person Plural;55371;;;;kobi1241;wilson-2007
ay;;2sg_a;2nd Person Singular;55370;;;;kobi1241;wilson-2007
ay;;2sg_s;2nd Person Singular;55369;;;;kobi1241;wilson-2007
een;;2sg_o;2nd Person Singular;55368;;;;kobi1241;wilson-2007
iin;;2sg_p;2nd Person Singular;55367;;;;kobi1241;wilson-2007
kaan;;2du_a;2nd Person Dual;55366;;;;kobi1241;wilson-2007
kaan;;2du_s;2nd Person Dual;55365;;;;kobi1241;wilson-2007
kaa;;2du_o;2nd Person Dual;55364;;;;kobi1241;wilson-2007
kaan;;2du_p;2nd Person Dual;55363;;;;kobi1241;wilson-2007
kaan;;2pl_a;2nd Person Plural;55362;;;;kobi1241;wilson-2007
kaan;;2pl_s;2nd Person Plural;55361;;;;kobi1241;wilson-2007
kaa;;2pl_o;2nd Person Plural;55360;;;;kobi1241;wilson-2007
kaan;;2pl_p;2nd Person Plural;55359;;;;kobi1241;wilson-2007
umaloon;;3sg_m_a;3rd Person Singular Masculine;55358;;;;kobi1241;wilson-2007
umaloon;;3sg_m_s;3rd Person Singular Masculine;55357;;;;kobi1241;wilson-2007
a;;3sg_m_o;3rd Person Singular Masculine;55356;;;;kobi1241;wilson-2007
room;;3sg_m_p;3rd Person Singular Masculine;55355;;;;kobi1241;wilson-2007
umaloon;;3sg_n_a;3rd Person Singular Neuter;62608;;;;kobi1241;wilson-2007
umaloon;;3sg_n_s;3rd Person Singular Neuter;62609;;;;kobi1241;wilson-2007
a;;3sg_n_o;3rd Person Singular Neuter;62610;;;;kobi1241;wilson-2007
room;;3sg_n_p;3rd Person Singular Neuter;62611;;;;kobi1241;wilson-2007
naan;;3d-a;3rd Person Dual;55354;;;;kobi1241;wilson-2007
naan;;3d-s;3rd Person Dual;55353;;;;kobi1241;wilson-2007
naa;;3d-o;3rd Person Dual;55352;;;;kobi1241;wilson-2007
naan;;3d-p;3rd Person Dual;55351;;;;kobi1241;wilson-2007
naan;;3p-a;3rd Person Plural;55350;;;;kobi1241;wilson-2007
naan;;3p-s;3rd Person Plural;55349;;;;kobi1241;wilson-2007
naa;;3p-o;3rd Person Plural;55348;;;;kobi1241;wilson-2007
naan;;3p-p;3rd Person Plural;55347;;;;kobi1241;wilson-2007
