word,ipa,parameter,description,localid,alternative,comment,translation,glottocode,source
nnɑ,,1sg_a,1st (excl) Person Singular,49054,,,,tswa1253,cole-1955
nnɑ,,1sg_s,1st (excl) Person Singular,49053,,,,tswa1253,cole-1955
nnɑ,,1sg_o,1st (excl) Person Singular,49052,,,,tswa1253,cole-1955
-mɪ,,1sg_p,1st (excl) Person Singular,49051,,The form '-kɑ' is also listed (Cole 1955:162).,,tswa1253,cole-1955
rʊnɑ,,1du_a,1st (excl) Person Dual,49050,,The form 'tʃʊnɑ' is also listed (Cole 1955:128).,,tswa1253,cole-1955
rʊnɑ,,1du_s,1st (excl) Person Dual,49049,,The form 'tʃʊnɑ' is also listed (Cole 1955:128).,,tswa1253,cole-1955
rʊnɑ,,1du_o,1st (excl) Person Dual,49048,,The form 'tʃʊnɑ' is also listed (Cole 1955:128).,,tswa1253,cole-1955
-rʊnɑ,,1du_p,1st (excl) Person Dual,49047,,,,tswa1253,cole-1955
rʊnɑ,,1pl_a,1st (excl) Person Plural,49046,,The form 'tʃʊnɑ' is also listed (Cole 1955:128).,,tswa1253,cole-1955
rʊnɑ,,1pl_s,1st (excl) Person Plural,49045,,The form 'tʃʊnɑ' is also listed (Cole 1955:128).,,tswa1253,cole-1955
rʊnɑ,,1pl_o,1st (excl) Person Plural,49044,,The form 'tʃʊnɑ' is also listed (Cole 1955:128).,,tswa1253,cole-1955
-rʊnɑ,,1pl_p,1st (excl) Person Plural,49043,,,,tswa1253,cole-1955
rʊnɑ,,12du_a,1st (incl) Person Dual,49042,,The form 'tʃʊnɑ' is also listed (Cole 1955:128).,,tswa1253,cole-1955
rʊnɑ,,12du_s,1st (incl) Person Dual,49041,,The form 'tʃʊnɑ' is also listed (Cole 1955:128).,,tswa1253,cole-1955
rʊnɑ,,12du_o,1st (incl) Person Dual,49040,,The form 'tʃʊnɑ' is also listed (Cole 1955:128).,,tswa1253,cole-1955
-rʊnɑ,,12du_p,1st (incl) Person Dual,49039,,,,tswa1253,cole-1955
rʊnɑ,,12pl_a,1st (incl) Person Plural,49038,,The form 'tʃʊnɑ' is also listed (Cole 1955:128).,,tswa1253,cole-1955
rʊnɑ,,12pl_s,1st (incl) Person Plural,49037,,The form 'tʃʊnɑ' is also listed (Cole 1955:128).,,tswa1253,cole-1955
rʊnɑ,,12pl_o,1st (incl) Person Plural,49036,,The form 'tʃʊnɑ' is also listed (Cole 1955:128).,,tswa1253,cole-1955
-rʊnɑ,,12pl_p,1st (incl) Person Plural,49035,,,,tswa1253,cole-1955
wenɑ,,2sg_a,2nd Person Singular,49034,,,,tswa1253,cole-1955
wenɑ,,2sg_s,2nd Person Singular,49033,,,,tswa1253,cole-1955
wenɑ,,2sg_o,2nd Person Singular,49032,,,,tswa1253,cole-1955
-gɑgʊ,,2sg_p,2nd Person Singular,49031,,,,tswa1253,cole-1955
lonɑ,,2du_a,2nd Person Dual,49030,,The forms 'ɲena' and ' lenɑ' are also listed (Cole 1955:128).,,tswa1253,cole-1955
lonɑ,,2du_s,2nd Person Dual,49029,,The forms 'ɲena' and ' lenɑ' are also listed (Cole 1955:128).,,tswa1253,cole-1955
lonɑ,,2du_o,2nd Person Dual,49028,,The forms 'ɲena' and ' lenɑ' are also listed (Cole 1955:128).,,tswa1253,cole-1955
-lʊnɑ,,2du_p,2nd Person Dual,49027,,,,tswa1253,cole-1955
lonɑ,,2pl_a,2nd Person Plural,49026,,The forms 'ɲena' and ' lenɑ' are also listed (Cole 1955:128).,,tswa1253,cole-1955
lonɑ,,2pl_s,2nd Person Plural,49025,,The forms 'ɲena' and ' lenɑ' are also listed (Cole 1955:128).,,tswa1253,cole-1955
lonɑ,,2pl_o,2nd Person Plural,49024,,The forms 'ɲena' and ' lenɑ' are also listed (Cole 1955:128).,,tswa1253,cole-1955
-lʊnɑ,,2pl_p,2nd Person Plural,49023,,,,tswa1253,cole-1955
ene,,3sg_m_a,3rd Person Singular Masculine,49022,,The form 'jene' is also listed (Cole 1955:128).,,tswa1253,cole-1955
ene,,3sg_m_s,3rd Person Singular Masculine,49021,,The form 'jene' is also listed (Cole 1955:128).,,tswa1253,cole-1955
ene,,3sg_m_o,3rd Person Singular Masculine,49020,,The form 'jene' is also listed (Cole 1955:128).,,tswa1253,cole-1955
-gɑgwe,,3sg_m_p,3rd Person Singular Masculine,49019,,,,tswa1253,cole-1955
ene,,3sg_n_a,3rd Person Singular Neuter,49018,,The form 'jene' is also listed (Cole 1955:128).,,tswa1253,cole-1955
ene,,3sg_n_s,3rd Person Singular Neuter,49017,,The form 'jene' is also listed (Cole 1955:128).,,tswa1253,cole-1955
ene,,3sg_n_o,3rd Person Singular Neuter,49016,,The form 'jene' is also listed (Cole 1955:128).,,tswa1253,cole-1955
-gɑgwe,,3sg_n_p,3rd Person Singular Neuter,49015,,,,tswa1253,cole-1955
bone,,3d-a,3rd Person Dual,49014,,,,tswa1253,cole-1955
bone,,3d-s,3rd Person Dual,49013,,,,tswa1253,cole-1955
bone,,3d-o,3rd Person Dual,49012,,,,tswa1253,cole-1955
-bone,,3d-p,3rd Person Dual,49011,,,,tswa1253,cole-1955
bone,,3p-a,3rd Person Plural,49010,,,,tswa1253,cole-1955
bone,,3p-s,3rd Person Plural,49009,,,,tswa1253,cole-1955
bone,,3p-o,3rd Person Plural,49008,,,,tswa1253,cole-1955
-bone,,3p-p,3rd Person Plural,49007,,,,tswa1253,cole-1955
