word,ipa,parameter,description,localid,alternative,comment,translation,glottocode,source
aníŋ,,1sg_a,1st (excl) Person Singular,45254,,,,iraq1241,nordbustad-1988
aníŋ,,1sg_s,1st (excl) Person Singular,45253,,,,iraq1241,nordbustad-1988
aníŋ,,1sg_o,1st (excl) Person Singular,45252,,,,iraq1241,nordbustad-1988
-eéʔ,,1sg_p,1st (excl) Person Singular,45251,,,,iraq1241,nordbustad-1988
atén,,1du_a,1st (excl) Person Dual,45250,,,,iraq1241,nordbustad-1988
atén,,1du_s,1st (excl) Person Dual,45249,,,,iraq1241,nordbustad-1988
atén,,1du_o,1st (excl) Person Dual,45248,,,,iraq1241,nordbustad-1988
-ɹén,,1du_p,1st (excl) Person Dual,45247,,,,iraq1241,nordbustad-1988
atén,,1pl_a,1st (excl) Person Plural,45246,,,,iraq1241,nordbustad-1988
atén,,1pl_s,1st (excl) Person Plural,45245,,,,iraq1241,nordbustad-1988
atén,,1pl_o,1st (excl) Person Plural,45244,,,,iraq1241,nordbustad-1988
-ɹén,,1pl_p,1st (excl) Person Plural,45243,,,,iraq1241,nordbustad-1988
atén,,12du_a,1st (incl) Person Dual,45242,,,,iraq1241,nordbustad-1988
atén,,12du_s,1st (incl) Person Dual,45241,,,,iraq1241,nordbustad-1988
atén,,12du_o,1st (incl) Person Dual,45240,,,,iraq1241,nordbustad-1988
-ɹén,,12du_p,1st (incl) Person Dual,45239,,,,iraq1241,nordbustad-1988
atén,,12pl_a,1st (incl) Person Plural,45238,,,,iraq1241,nordbustad-1988
atén,,12pl_s,1st (incl) Person Plural,45237,,,,iraq1241,nordbustad-1988
atén,,12pl_o,1st (incl) Person Plural,45236,,,,iraq1241,nordbustad-1988
-ɹén,,12pl_p,1st (incl) Person Plural,45235,,,,iraq1241,nordbustad-1988
kuúŋ,,2sg_a,2nd Person Singular,45234,,"'kuúŋ' is in fact the 2SgM form, the 2SgF form is 'kiíŋ' (Nordbustad 1988).",,iraq1241,nordbustad-1988
kuúŋ,,2sg_s,2nd Person Singular,45233,,"'kuúŋ' is in fact the 2SgM form, the 2SgF form is 'kiíŋ' (Nordbustad 1988).",,iraq1241,nordbustad-1988
kuúŋ,,2sg_o,2nd Person Singular,45232,,"'kuúŋ' is in fact the 2SgM form, the 2SgF form is 'kiíŋ' (Nordbustad 1988).",,iraq1241,nordbustad-1988
-ók,,2sg_p,2nd Person Singular,45231,,The form '-wók' is also listed (Nordbustad 1988).,,iraq1241,nordbustad-1988
kuuŋáʔ,,2du_a,2nd Person Dual,45230,,,,iraq1241,nordbustad-1988
kuuŋáʔ,,2du_s,2nd Person Dual,45229,,,,iraq1241,nordbustad-1988
kuuŋáʔ,,2du_o,2nd Person Dual,45228,,,,iraq1241,nordbustad-1988
-húŋ,,2du_p,2nd Person Dual,45227,,,,iraq1241,nordbustad-1988
kuuŋáʔ,,2pl_a,2nd Person Plural,45226,,,,iraq1241,nordbustad-1988
kuuŋáʔ,,2pl_s,2nd Person Plural,45225,,,,iraq1241,nordbustad-1988
kuuŋáʔ,,2pl_o,2nd Person Plural,45224,,,,iraq1241,nordbustad-1988
-húŋ,,2pl_p,2nd Person Plural,45223,,,,iraq1241,nordbustad-1988
inós,,3sg_m_a,3rd Person Singular Masculine,45222,,,,iraq1241,nordbustad-1988
inós,,3sg_m_s,3rd Person Singular Masculine,45221,,,,iraq1241,nordbustad-1988
inós,,3sg_m_o,3rd Person Singular Masculine,45220,,,,iraq1241,nordbustad-1988
-ós,,3sg_m_p,3rd Person Singular Masculine,45219,,The form '-wós' is also listed (Nordbustad 1988).,,iraq1241,nordbustad-1988
inós,,3sg_n_a,3rd Person Singular Neuter,45218,,,,iraq1241,nordbustad-1988
inós,,3sg_n_s,3rd Person Singular Neuter,45217,,,,iraq1241,nordbustad-1988
inós,,3sg_n_o,3rd Person Singular Neuter,45216,,,,iraq1241,nordbustad-1988
-ós,,3sg_n_p,3rd Person Singular Neuter,45215,,The form '-wós' is also listed (Nordbustad 1988).,,iraq1241,nordbustad-1988
inooín,,3d-a,3rd Person Dual,45214,,,,iraq1241,nordbustad-1988
inooín,,3d-s,3rd Person Dual,45213,,,,iraq1241,nordbustad-1988
inooín,,3d-o,3rd Person Dual,45212,,,,iraq1241,nordbustad-1988
-ín,,3d-p,3rd Person Dual,45211,,,,iraq1241,nordbustad-1988
inooín,,3p-a,3rd Person Plural,45210,,,,iraq1241,nordbustad-1988
inooín,,3p-s,3rd Person Plural,45209,,,,iraq1241,nordbustad-1988
inooín,,3p-o,3rd Person Plural,45208,,,,iraq1241,nordbustad-1988
-ín,,3p-p,3rd Person Plural,45207,,,,iraq1241,nordbustad-1988
