word;ipa;parameter;description;localid;alternative;comment;translation;glottocode;source
inaku;;1sg_a;1st (excl) Person Singular;25587;;;;tola1247;edwards
inaku;;1sg_s;1st (excl) Person Singular;25588;;;;tola1247;edwards
inaku;;1sg_o;1st (excl) Person Singular;25589;;;;tola1247;edwards
-ŋgu;;1sg_p;1st (excl) Person Singular;25590;;;;tola1247;edwards
iŋgami;;1du_a;1st (excl) Person Dual;25591;;;;tola1247;edwards
iŋgami;;1du_s;1st (excl) Person Dual;25592;;;;tola1247;edwards
iŋgami;;1du_o;1st (excl) Person Dual;25593;;;;tola1247;edwards
-mami;;1du_p;1st (excl) Person Dual;25594;;;;tola1247;edwards
iŋgami;;1pl_a;1st (excl) Person Plural;25595;;;;tola1247;edwards
iŋgami;;1pl_s;1st (excl) Person Plural;25596;;;;tola1247;edwards
iŋgami;;1pl_o;1st (excl) Person Plural;25597;;;;tola1247;edwards
-mami;;1pl_p;1st (excl) Person Plural;25598;;;;tola1247;edwards
iŋgito;;12du_a;1st (incl) Person Dual;25599;;;;tola1247;edwards
iŋgito;;12du_s;1st (incl) Person Dual;25600;;;;tola1247;edwards
iŋgito;;12du_o;1st (incl) Person Dual;25601;;;;tola1247;edwards
-ndo;;12du_p;1st (incl) Person Dual;25602;;;;tola1247;edwards
iŋgito;;12pl_a;1st (incl) Person Plural;25603;;;;tola1247;edwards
iŋgito;;12pl_s;1st (incl) Person Plural;25604;;;;tola1247;edwards
iŋgito;;12pl_o;1st (incl) Person Plural;25605;;;;tola1247;edwards
-ndo;;12pl_p;1st (incl) Person Plural;25606;;;;tola1247;edwards
iŋgoʔo;;2sg_a;2nd Person Singular;25607;;;;tola1247;edwards
iŋgoʔo;;2sg_s;2nd Person Singular;25608;;;;tola1247;edwards
iŋgoʔo;;2sg_o;2nd Person Singular;25609;;;;tola1247;edwards
-mu;;2sg_p;2nd Person Singular;25610;;;;tola1247;edwards
iŋgomiu;;2du_a;2nd Person Dual;25611;;;;tola1247;edwards
iŋgomiu;;2du_s;2nd Person Dual;25612;;;;tola1247;edwards
iŋgomiu;;2du_o;2nd Person Dual;25613;;;;tola1247;edwards
-miu;;2du_p;2nd Person Dual;25614;;;;tola1247;edwards
