word,ipa,parameter,description,localid,alternative,comment,translation,glottocode,source
dagaea,,1sg_a,1st (excl) Person Singular,,,,,yaga1260,renck-1975
dagaea,,1sg_s,1st (excl) Person Singular,,,,,yaga1260,renck-1975
dagaea,,1sg_o,1st (excl) Person Singular,,,,,yaga1260,renck-1975
dagae',,1sg_p,1st (excl) Person Singular,,,,,yaga1260,renck-1975
la'agaea,,1du_a,1st (excl) Person Dual,,,,,yaga1260,renck-1975
la'agaea,,1du_s,1st (excl) Person Dual,,,,,yaga1260,renck-1975
la'agaea,,1du_o,1st (excl) Person Dual,,,,,yaga1260,renck-1975
lagae',,1du_p,1st (excl) Person Dual,,,,,yaga1260,renck-1975
lagaea,,1pl_a,1st (excl) Person Plural,,,,,yaga1260,renck-1975
lagaea,,1pl_s,1st (excl) Person Plural,,,,,yaga1260,renck-1975
lagaea,,1pl_o,1st (excl) Person Plural,,,,,yaga1260,renck-1975
lagae',,1pl_p,1st (excl) Person Plural,,,,,yaga1260,renck-1975
la'agaea,,12du_a,1st (incl) Person Dual,,,,,yaga1260,renck-1975
la'agaea,,12du_s,1st (incl) Person Dual,,,,,yaga1260,renck-1975
la'agaea,,12du_o,1st (incl) Person Dual,,,,,yaga1260,renck-1975
lagae',,12du_p,1st (incl) Person Dual,,,,,yaga1260,renck-1975
lagaea,,12pl_a,1st (incl) Person Plural,,,,,yaga1260,renck-1975
lagaea,,12pl_s,1st (incl) Person Plural,,,,,yaga1260,renck-1975
lagaea,,12pl_o,1st (incl) Person Plural,,,,,yaga1260,renck-1975
lagae',,12pl_p,1st (incl) Person Plural,,,,,yaga1260,renck-1975
gagaea,,2sg_a,2nd Person Singular,,,,,yaga1260,renck-1975
gagaea,,2sg_s,2nd Person Singular,,,,,yaga1260,renck-1975
gagaea,,2sg_o,2nd Person Singular,,,,,yaga1260,renck-1975
gagaea,,2sg_p,2nd Person Singular,,,,,yaga1260,renck-1975
latagaea,,2du_a,2nd Person Dual,,,,,yaga1260,renck-1975
latagaea,,2du_s,2nd Person Dual,,,,,yaga1260,renck-1975
latagaea,,2du_o,2nd Person Dual,,,,,yaga1260,renck-1975
latagaea,,2du_p,2nd Person Dual,,,,,yaga1260,renck-1975
lapagaea,,2pl_a,2nd Person Plural,,,,,yaga1260,renck-1975
lapagaea,,2pl_s,2nd Person Plural,,,,,yaga1260,renck-1975
lapagaea,,2pl_o,2nd Person Plural,,,,,yaga1260,renck-1975
lapagaea,,2pl_p,2nd Person Plural,,,,,yaga1260,renck-1975
agaea,,3sg_m_a,3rd Person Singular Masculine,,,,,yaga1260,renck-1975
agaea,,3sg_m_s,3rd Person Singular Masculine,,,,,yaga1260,renck-1975
agaea,,3sg_m_o,3rd Person Singular Masculine,,,,,yaga1260,renck-1975
agae',,3sg_m_p,3rd Person Singular Masculine,,,,,yaga1260,renck-1975
agaea,,3sg_f_a,3rd Person Singular Feminine,,,,,yaga1260,renck-1975
