word;ipa;parameter;description;localid;alternative;comment;translation;glottocode;source
nâk;;1sg_a;1st (excl) Person Singular;28173;;;;sele1250;mcelhanon-1972
nâŋe;;1sg_s;1st (excl) Person Singular;28174;;;;sele1250;mcelhanon-1972
nâk;;1sg_o;1st (excl) Person Singular;28175;;;;sele1250;mcelhanon-1972
nâhât;;1sg_p;1st (excl) Person Singular;28176;;;;sele1250;mcelhanon-1972
net;;1du_a;1st (excl) Person Dual;28177;;;;sele1250;mcelhanon-1972
netŋe;;1du_s;1st (excl) Person Dual;28178;;;;sele1250;mcelhanon-1972
net;;1du_o;1st (excl) Person Dual;28179;;;;sele1250;mcelhanon-1972
netkât;;1du_p;1st (excl) Person Dual;28180;;;;sele1250;mcelhanon-1972
nen;;1pl_a;1st (excl) Person Plural;28181;;;;sele1250;mcelhanon-1972
nenŋe;;1pl_s;1st (excl) Person Plural;28182;;;;sele1250;mcelhanon-1972
nen;;1pl_o;1st (excl) Person Plural;28183;;;;sele1250;mcelhanon-1972
neŋât;;1pl_p;1st (excl) Person Plural;28184;;;;sele1250;mcelhanon-1972
net;;12du_a;1st (incl) Person Dual;28185;;;;sele1250;mcelhanon-1972
netŋe;;12du_s;1st (incl) Person Dual;28186;;;;sele1250;mcelhanon-1972
net;;12du_o;1st (incl) Person Dual;28187;;;;sele1250;mcelhanon-1972
netkât;;12du_p;1st (incl) Person Dual;28188;;;;sele1250;mcelhanon-1972
nen;;12pl_a;1st (incl) Person Plural;28189;;;;sele1250;mcelhanon-1972
nenŋe;;12pl_s;1st (incl) Person Plural;28190;;;;sele1250;mcelhanon-1972
nen;;12pl_o;1st (incl) Person Plural;28191;;;;sele1250;mcelhanon-1972
neŋât;;12pl_p;1st (incl) Person Plural;28192;;;;sele1250;mcelhanon-1972
gâk;;2sg_a;2nd Person Singular;28193;;;;sele1250;mcelhanon-1972
gâŋe;;2sg_s;2nd Person Singular;28194;;;;sele1250;mcelhanon-1972
