word,ipa,parameter,description,localid,alternative,comment,translation,glottocode,source
jeo,,1sg_a,1st (excl) Person Singular,27416,,,,camp1261,jones-1988
jeo,,1sg_s,1st (excl) Person Singular,27417,,,,camp1261,jones-1988
mie,,1sg_o,1st (excl) Person Singular,27418,,,,camp1261,jones-1988
meu,,1sg_p,1st (excl) Person Singular,27419,,,,camp1261,jones-1988
nois,,1du_a,1st (excl) Person Dual,27420,,,,camp1261,jones-1988
nois,,1du_s,1st (excl) Person Dual,27421,,,,camp1261,jones-1988
nois,,1du_o,1st (excl) Person Dual,27422,,,,camp1261,jones-1988
nostru,,1du_p,1st (excl) Person Dual,27423,,,,camp1261,jones-1988
nois,,1pl_a,1st (excl) Person Plural,27424,,,,camp1261,jones-1988
nois,,1pl_s,1st (excl) Person Plural,27425,,,,camp1261,jones-1988
nois,,1pl_o,1st (excl) Person Plural,27426,,,,camp1261,jones-1988
nostru,,1pl_p,1st (excl) Person Plural,27427,,,,camp1261,jones-1988
nois,,12du_a,1st (incl) Person Dual,27428,,,,camp1261,jones-1988
nois,,12du_s,1st (incl) Person Dual,27429,,,,camp1261,jones-1988
nois,,12du_o,1st (incl) Person Dual,27430,,,,camp1261,jones-1988
nostru,,12du_p,1st (incl) Person Dual,27431,,,,camp1261,jones-1988
nois,,12pl_a,1st (incl) Person Plural,27432,,,,camp1261,jones-1988
nois,,12pl_s,1st (incl) Person Plural,27433,,,,camp1261,jones-1988
nois,,12pl_o,1st (incl) Person Plural,27434,,,,camp1261,jones-1988
nostru,,12pl_p,1st (incl) Person Plural,27435,,,,camp1261,jones-1988
tue,,2sg_a,2nd Person Singular,27436,,,,camp1261,jones-1988
tue,,2sg_s,2nd Person Singular,27437,,,,camp1261,jones-1988
tie,,2sg_o,2nd Person Singular,27438,,,,camp1261,jones-1988
tuo,,2sg_p,2nd Person Singular,27439,,,,camp1261,jones-1988
vois,,2du_a,2nd Person Dual,27440,,,,camp1261,jones-1988
vois,,2du_s,2nd Person Dual,27441,,,,camp1261,jones-1988
vois,,2du_o,2nd Person Dual,27442,,,,camp1261,jones-1988
vostru,,2du_p,2nd Person Dual,27443,,,,camp1261,jones-1988
vois,,2pl_a,2nd Person Plural,27444,,,,camp1261,jones-1988
vois,,2pl_s,2nd Person Plural,27445,,,,camp1261,jones-1988
vois,,2pl_o,2nd Person Plural,27446,,,,camp1261,jones-1988
vostru,,2pl_p,2nd Person Plural,27447,,,,camp1261,jones-1988
isse,,3sg_m_a,3rd Person Singular Masculine,27448,,,,camp1261,jones-1988
isse,,3sg_m_s,3rd Person Singular Masculine,27449,,,,camp1261,jones-1988
isse,,3sg_m_o,3rd Person Singular Masculine,27450,,,,camp1261,jones-1988
suo,,3sg_m_p,3rd Person Singular Masculine,27451,,,,camp1261,jones-1988
issa,,3sg_f_a,3rd Person Singular Feminine,27452,,,,camp1261,jones-1988
issa,,3sg_f_s,3rd Person Singular Feminine,27453,,,,camp1261,jones-1988
issa,,3sg_f_o,3rd Person Singular Feminine,27454,,,,camp1261,jones-1988
suo,,3sg_f_p,3rd Person Singular Feminine,27455,,,,camp1261,jones-1988
isse,,3sg_n_a,3rd Person Singular Neuter,27456,,,,camp1261,jones-1988
isse,,3sg_n_s,3rd Person Singular Neuter,27457,,,,camp1261,jones-1988
isse,,3sg_n_o,3rd Person Singular Neuter,27458,,,,camp1261,jones-1988
suo,,3sg_n_p,3rd Person Singular Neuter,27459,,,,camp1261,jones-1988
issos,,3du_m_a,3rd Person Dual Masculine,27460,,,,camp1261,jones-1988
issos,,3du_m_s,3rd Person Dual Masculine,27461,,,,camp1261,jones-1988
issos,,3du_m_o,3rd Person Dual Masculine,27462,,,,camp1261,jones-1988
issoro,,3du_m_p,3rd Person Dual Masculine,27463,,,,camp1261,jones-1988
issas,,3du_f_a,3rd Person Dual Feminine,27464,,,,camp1261,jones-1988
issas,,3du_f_s,3rd Person Dual Feminine,27465,,,,camp1261,jones-1988
issas,,3du_f_o,3rd Person Dual Feminine,27466,,,,camp1261,jones-1988
issoro,,3du_f_p,3rd Person Dual Feminine,27467,,,,camp1261,jones-1988
issos,,3du_n_a,3rd Person Dual Neuter,27468,,,,camp1261,jones-1988
issos,,3du_n_s,3rd Person Dual Neuter,27469,,,,camp1261,jones-1988
issos,,3du_n_o,3rd Person Dual Neuter,27470,,,,camp1261,jones-1988
issoro,,3du_n_p,3rd Person Dual Neuter,27471,,,,camp1261,jones-1988
issos,,3pl_m_a,3rd Person Plural Masculine,27472,,,,camp1261,jones-1988
issos,,3pl_m_s,3rd Person Plural Masculine,27473,,,,camp1261,jones-1988
issos,,3pl_m_o,3rd Person Plural Masculine,27474,,,,camp1261,jones-1988
issoro,,3pl_m_p,3rd Person Plural Masculine,27475,,,,camp1261,jones-1988
issas,,3pl_f_a,3rd Person Plural Feminine,27476,,,,camp1261,jones-1988
issas,,3pl_f_s,3rd Person Plural Feminine,27477,,,,camp1261,jones-1988
issas,,3pl_f_o,3rd Person Plural Feminine,27478,,,,camp1261,jones-1988
issoro,,3pl_f_p,3rd Person Plural Feminine,27479,,,,camp1261,jones-1988
issos,,3pl_n_a,3rd Person Plural Neuter,27480,,,,camp1261,jones-1988
issos,,3pl_n_s,3rd Person Plural Neuter,27481,,,,camp1261,jones-1988
issos,,3pl_n_o,3rd Person Plural Neuter,27482,,,,camp1261,jones-1988
issoro,,3pl_n_p,3rd Person Plural Neuter,27483,,,,camp1261,jones-1988
issos,,3d-a,3rd Person Dual,36280,,,,camp1261,jones-1988
issos,,3d-s,3rd Person Dual,36500,,,,camp1261,jones-1988
issos,,3d-o,3rd Person Dual,36728,,,,camp1261,jones-1988
issoro,,3d-p,3rd Person Dual,36941,,,,camp1261,jones-1988
issos,,3p-a,3rd Person Plural,37160,,,,camp1261,jones-1988
issos,,3p-s,3rd Person Plural,37381,,,,camp1261,jones-1988
issos,,3p-o,3rd Person Plural,37608,,,,camp1261,jones-1988
issoro,,3p-p,3rd Person Plural,37820,,,,camp1261,jones-1988
