word,ipa,parameter,description,localid,alternative,comment,translation,glottocode,source
mwɛ̃,,1sg_a,1st (excl) Person Singular,51586,,,,sain1246,carrington-1984
mwɛ̃,,1sg_s,1st (excl) Person Singular,51585,,,,sain1246,carrington-1984
mwɛ̃,,1sg_o,1st (excl) Person Singular,51584,,,,sain1246,carrington-1984
sa mwɛ̃,,1sg_p,1st (excl) Person Singular,51583,,The form /sa a mwɛ̃/ also occurs (Carrington 1984:72).,,sain1246,carrington-1984
nu,,1du_a,1st (excl) Person Dual,51582,,,,sain1246,carrington-1984
nu,,1du_s,1st (excl) Person Dual,51581,,,,sain1246,carrington-1984
nu,,1du_o,1st (excl) Person Dual,51580,,,,sain1246,carrington-1984
sa nu,,1du_p,1st (excl) Person Dual,51579,,The form /sa a nu/ also occurs (Carrington 1984:72).,,sain1246,carrington-1984
nu,,1pl_a,1st (excl) Person Plural,51578,,,,sain1246,carrington-1984
nu,,1pl_s,1st (excl) Person Plural,51577,,,,sain1246,carrington-1984
nu,,1pl_o,1st (excl) Person Plural,51576,,,,sain1246,carrington-1984
sa nu,,1pl_p,1st (excl) Person Plural,51575,,The form /sa a nu/ also occurs (Carrington 1984:72).,,sain1246,carrington-1984
nu,,12du_a,1st (incl) Person Dual,51574,,,,sain1246,carrington-1984
nu,,12du_s,1st (incl) Person Dual,51573,,,,sain1246,carrington-1984
nu,,12du_o,1st (incl) Person Dual,51572,,,,sain1246,carrington-1984
sa nu,,12du_p,1st (incl) Person Dual,51571,,The form /sa a nu/ also occurs (Carrington 1984:72).,,sain1246,carrington-1984
nu,,12pl_a,1st (incl) Person Plural,51570,,,,sain1246,carrington-1984
nu,,12pl_s,1st (incl) Person Plural,51569,,,,sain1246,carrington-1984
nu,,12pl_o,1st (incl) Person Plural,51568,,,,sain1246,carrington-1984
sa nu,,12pl_p,1st (incl) Person Plural,51567,,The form /sa a nu/ also occurs (Carrington 1984:72).,,sain1246,carrington-1984
u,,2sg_a,2nd Person Singular,51566,,,,sain1246,carrington-1984
u,,2sg_s,2nd Person Singular,51565,,,,sain1246,carrington-1984
u,,2sg_o,2nd Person Singular,51564,,,,sain1246,carrington-1984
sa u,,2sg_p,2nd Person Singular,51563,,The form /sa a u/ also occurs (Carrington 1984:72).,,sain1246,carrington-1984
zot,,2du_a,2nd Person Dual,51562,,,,sain1246,carrington-1984
zot,,2du_s,2nd Person Dual,51561,,,,sain1246,carrington-1984
zot,,2du_o,2nd Person Dual,51560,,,,sain1246,carrington-1984
sa zot,,2du_p,2nd Person Dual,51559,,The form /sa a zot/ also occurs (Carrington 1984:72).,,sain1246,carrington-1984
zot,,2pl_a,2nd Person Plural,51558,,,,sain1246,carrington-1984
zot,,2pl_s,2nd Person Plural,51557,,,,sain1246,carrington-1984
zot,,2pl_o,2nd Person Plural,51556,,,,sain1246,carrington-1984
sa zot,,2pl_p,2nd Person Plural,51555,,The form /sa a zot/ also occurs (Carrington 1984:72).,,sain1246,carrington-1984
li,,3sg_m_a,3rd Person Singular Masculine,51554,,The variant /i/ also occurs (Carrington 1984:69).,,sain1246,carrington-1984
li,,3sg_m_s,3rd Person Singular Masculine,51553,,The variant /i/ also occurs (Carrington 1984:69).,,sain1246,carrington-1984
li,,3sg_m_o,3rd Person Singular Masculine,51552,,The variant /i/ also occurs (Carrington 1984:69).,,sain1246,carrington-1984
sa li,,3sg_m_p,3rd Person Singular Masculine,51551,,,,sain1246,carrington-1984
li,,3sg_n_a,3rd Person Singular Neuter,51550,,The variant /i/ also occurs (Carrington 1984:69).,,sain1246,carrington-1984
li,,3sg_n_s,3rd Person Singular Neuter,51549,,The variant /i/ also occurs (Carrington 1984:69).,,sain1246,carrington-1984
li,,3sg_n_o,3rd Person Singular Neuter,51548,,The variant /i/ also occurs (Carrington 1984:69).,,sain1246,carrington-1984
sa li,,3sg_n_p,3rd Person Singular Neuter,51547,,,,sain1246,carrington-1984
jo,,3d-a,3rd Person Dual,51546,,,,sain1246,carrington-1984
jo,,3d-s,3rd Person Dual,51545,,,,sain1246,carrington-1984
jo,,3d-o,3rd Person Dual,51544,,,,sain1246,carrington-1984
sa jo,,3d-p,3rd Person Dual,51543,,The form /sa a jo/ also occurs (Carrington 1984:72).,,sain1246,carrington-1984
jo,,3p-a,3rd Person Plural,51542,,,,sain1246,carrington-1984
jo,,3p-s,3rd Person Plural,51541,,,,sain1246,carrington-1984
jo,,3p-o,3rd Person Plural,51540,,,,sain1246,carrington-1984
sa jo,,3p-p,3rd Person Plural,51539,,The form /sa a jo/ also occurs (Carrington 1984:72).,,sain1246,carrington-1984
