word,ipa,parameter,description,localid,alternative,comment,translation,glottocode,source
ūk,,1sg_a,1st (excl) Person Singular,44678,,,,hitt1242,hoffner-jr-and-melcher-2008
ūk,,1sg_s,1st (excl) Person Singular,44677,,,,hitt1242,hoffner-jr-and-melcher-2008
ɑmmuk,,1sg_o,1st (excl) Person Singular,44676,,,,hitt1242,hoffner-jr-and-melcher-2008
ammēl,,1sg_p,1st (excl) Person Singular,44675,,The form 'ammel' is also listed (Hoffner Jr and Melcher 2008:133-4).,,hitt1242,hoffner-jr-and-melcher-2008
wēš,,1du_a,1st (excl) Person Dual,44674,,,,hitt1242,hoffner-jr-and-melcher-2008
wēš,,1du_s,1st (excl) Person Dual,44673,,,,hitt1242,hoffner-jr-and-melcher-2008
ɑnzɑ̄š,,1du_o,1st (excl) Person Dual,44672,,The form 'ɑnzɑš' is also listed (Hoffner Jr and Melcher 2008:133-4).,,hitt1242,hoffner-jr-and-melcher-2008
anzēl,,1du_p,1st (excl) Person Dual,44671,,The form 'anzel' is also listed (Hoffner Jr and Melcher 2008:133-4).,,hitt1242,hoffner-jr-and-melcher-2008
wēš,,1pl_a,1st (excl) Person Plural,44670,,,,hitt1242,hoffner-jr-and-melcher-2008
wēš,,1pl_s,1st (excl) Person Plural,44669,,,,hitt1242,hoffner-jr-and-melcher-2008
ɑnzɑ̄š,,1pl_o,1st (excl) Person Plural,44668,,The form 'ɑnzɑš' is also listed (Hoffner Jr and Melcher 2008:133-4).,,hitt1242,hoffner-jr-and-melcher-2008
anzēl,,1pl_p,1st (excl) Person Plural,44667,,The form 'anzel' is also listed (Hoffner Jr and Melcher 2008:133-4).,,hitt1242,hoffner-jr-and-melcher-2008
wēš,,12du_a,1st (incl) Person Dual,44666,,,,hitt1242,hoffner-jr-and-melcher-2008
wēš,,12du_s,1st (incl) Person Dual,44665,,,,hitt1242,hoffner-jr-and-melcher-2008
ɑnzɑ̄š,,12du_o,1st (incl) Person Dual,44664,,The form 'ɑnzɑš' is also listed (Hoffner Jr and Melcher 2008:133-4).,,hitt1242,hoffner-jr-and-melcher-2008
anzēl,,12du_p,1st (incl) Person Dual,44663,,The form 'anzel' is also listed (Hoffner Jr and Melcher 2008:133-4).,,hitt1242,hoffner-jr-and-melcher-2008
wēš,,12pl_a,1st (incl) Person Plural,44662,,,,hitt1242,hoffner-jr-and-melcher-2008
wēš,,12pl_s,1st (incl) Person Plural,44661,,,,hitt1242,hoffner-jr-and-melcher-2008
ɑnzɑ̄š,,12pl_o,1st (incl) Person Plural,44660,,The form 'ɑnzɑš' is also listed (Hoffner Jr and Melcher 2008:133-4).,,hitt1242,hoffner-jr-and-melcher-2008
anzēl,,12pl_p,1st (incl) Person Plural,44659,,The form 'anzel' is also listed (Hoffner Jr and Melcher 2008:133-4).,,hitt1242,hoffner-jr-and-melcher-2008
zīk,,2sg_a,2nd Person Singular,44658,,The form 'zik' is also listed (Hoffner Jr and Melcher 2008:133-4).,,hitt1242,hoffner-jr-and-melcher-2008
zik,,2sg_s,2nd Person Singular,44657,,,,hitt1242,hoffner-jr-and-melcher-2008
tuk,,2sg_o,2nd Person Singular,44656,,,,hitt1242,hoffner-jr-and-melcher-2008
tuēl,,2sg_p,2nd Person Singular,44655,,The form 'tuel' is also listed (Hoffner Jr and Melcher 2008:133-4).,,hitt1242,hoffner-jr-and-melcher-2008
šumēš,,2du_a,2nd Person Dual,44654,,The form 'šumeš' is also listed (Hoffner Jr and Melcher 2008:133-4).,,hitt1242,hoffner-jr-and-melcher-2008
šumeš,,2du_s,2nd Person Dual,44653,,The form 'šumeš' is also listed (Hoffner Jr and Melcher 2008:133-4).,,hitt1242,hoffner-jr-and-melcher-2008
