word,ipa,parameter,description,localid,alternative,comment,translation,glottocode,source
ŋɑyu,,1sg_a,1st (excl) Person Singular,62348,,,,yidi1250,dixon-1977
ŋɑyu,,1sg_s,1st (excl) Person Singular,62347,,,,yidi1250,dixon-1977
ŋɑɲɑɲ,,1sg_o,1st (excl) Person Singular,62346,,,,yidi1250,dixon-1977
ŋɑd̻in,,1sg_p,1st (excl) Person Singular,62345,,,,yidi1250,dixon-1977
ŋɑli,,1du_a,1st (excl) Person Dual,62344,,,,yidi1250,dixon-1977
ŋɑli,,1du_s,1st (excl) Person Dual,62343,,,,yidi1250,dixon-1977
ŋɑliːɲ,,1du_o,1st (excl) Person Dual,62342,,,,yidi1250,dixon-1977
ŋɑliːn,,1du_p,1st (excl) Person Dual,62341,,,,yidi1250,dixon-1977
ŋɑɲd̻i,,1pl_a,1st (excl) Person Plural,62340,,,,yidi1250,dixon-1977
ŋɑɲd̻i,,1pl_s,1st (excl) Person Plural,62339,,,,yidi1250,dixon-1977
ŋɑɲd̻iːɲ,,1pl_o,1st (excl) Person Plural,62338,,,,yidi1250,dixon-1977
ŋɑɲd̻iːn,,1pl_p,1st (excl) Person Plural,62337,,,,yidi1250,dixon-1977
ŋɑli,,12du_a,1st (incl) Person Dual,62336,,,,yidi1250,dixon-1977
ŋɑli,,12du_s,1st (incl) Person Dual,62335,,,,yidi1250,dixon-1977
ŋɑliːɲ,,12du_o,1st (incl) Person Dual,62334,,,,yidi1250,dixon-1977
ŋɑliːn,,12du_p,1st (incl) Person Dual,62333,,,,yidi1250,dixon-1977
ŋɑɲd̻i,,12pl_a,1st (incl) Person Plural,62332,,,,yidi1250,dixon-1977
ŋɑɲd̻i,,12pl_s,1st (incl) Person Plural,62331,,,,yidi1250,dixon-1977
ŋɑɲd̻iːɲ,,12pl_o,1st (incl) Person Plural,62330,,,,yidi1250,dixon-1977
ŋɑɲd̻iːn,,12pl_p,1st (incl) Person Plural,62329,,,,yidi1250,dixon-1977
ɲundu,,2sg_a,2nd Person Singular,62328,,,,yidi1250,dixon-1977
ɲundu,,2sg_s,2nd Person Singular,62327,,,,yidi1250,dixon-1977
ɲuniɲ,,2sg_o,2nd Person Singular,62326,,,,yidi1250,dixon-1977
ɲuni,,2sg_p,2nd Person Singular,62325,,,,yidi1250,dixon-1977
ɲunduːba,,2du_a,2nd Person Dual,62324,,,,yidi1250,dixon-1977
ɲunduːba,,2du_s,2nd Person Dual,62323,,,,yidi1250,dixon-1977
ɲunduːbɑɲ,,2du_o,2nd Person Dual,62322,,,,yidi1250,dixon-1977
ɲunduːbɑn,,2du_p,2nd Person Dual,62321,,,,yidi1250,dixon-1977
ɲunduːba,,2pl_a,2nd Person Plural,62320,,,,yidi1250,dixon-1977
ɲunduːba,,2pl_s,2nd Person Plural,62319,,,,yidi1250,dixon-1977
ɲunduːbɑɲ,,2pl_o,2nd Person Plural,62318,,,,yidi1250,dixon-1977
ɲunduːbɑn,,2pl_p,2nd Person Plural,62317,,,,yidi1250,dixon-1977
yiɲd̻uːŋ,,3sg_m_a,3rd Person Singular Masculine,62316,,,,yidi1250,dixon-1977
yiɲu,,3sg_m_s,3rd Person Singular Masculine,62315,,,,yidi1250,dixon-1977
yiɲd̻uːɲ,,3sg_m_o,3rd Person Singular Masculine,62314,,,,yidi1250,dixon-1977
yiɲd̻uːn,,3sg_m_p,3rd Person Singular Masculine,62313,,,,yidi1250,dixon-1977
yiɲd̻uːŋ,,3sg_n_a,3rd Person Singular Neuter,62312,,,,yidi1250,dixon-1977
yiɲu,,3sg_n_s,3rd Person Singular Neuter,62311,,,,yidi1250,dixon-1977
yiɲd̻uːɲ,,3sg_n_o,3rd Person Singular Neuter,62310,,,,yidi1250,dixon-1977
yiɲd̻uːn,,3sg_n_p,3rd Person Singular Neuter,62309,,,,yidi1250,dixon-1977
yiɲd̻uːŋ,,3d-a,3rd Person Dual,62308,,,,yidi1250,dixon-1977
yiɲu,,3d-s,3rd Person Dual,62307,,,,yidi1250,dixon-1977
yiɲd̻uːɲ,,3d-o,3rd Person Dual,62306,,,,yidi1250,dixon-1977
yiɲd̻uːn,,3d-p,3rd Person Dual,62305,,,,yidi1250,dixon-1977
yiɲd̻uːŋ,,3p-a,3rd Person Plural,62304,,,,yidi1250,dixon-1977
yiɲu,,3p-s,3rd Person Plural,62303,,,,yidi1250,dixon-1977
yiɲd̻uːɲ,,3p-o,3rd Person Plural,62302,,,,yidi1250,dixon-1977
yiɲd̻uːn,,3p-p,3rd Person Plural,62301,,,,yidi1250,dixon-1977
