word,ipa,parameter,description,localid,alternative,comment,translation,glottocode,source
ŋaᶁa,,1sg_a,1st singular transitive subject,,,,,mamu1253,Dixon1972
ŋaᶁa,,1sg_s,1st singular intransitive subject,,,,,mamu1253,Dixon1972
ŋayguna,,1sg_o,1st singular transitive object,,,,,mamu1253,Dixon1972
ŋaygu,,1sg_p,1st singular possessive,,,,,mamu1253,Dixon1972
ŋali,,12du_a,1st dual inclusive transitive subject,,,,,mamu1253,Dixon1972
ŋali,,12du_s,1st dual inclusive intransitive subject,,,,,mamu1253,Dixon1972
ŋalina,,12du_o,1st dual inclusive transitive object,,,,,mamu1253,Dixon1972
ŋaliŋu,,12du_p,1st dual inclusive possessive,,,,,mamu1253,Dixon1972
ŋali,,1du_a,1st dual exclusive transitive subject,,,,,mamu1253,Dixon1972
ŋali,,1du_s,1st dual exclusive intransitive subject,,,,,mamu1253,Dixon1972
ŋalina,,1du_o,1st dual exclusive transitive object,,,,,mamu1253,Dixon1972
ŋaliŋu,,1du_p,1st dual exclusive possessive,,,,,mamu1253,Dixon1972
ŋana,,12pl_a,1st plural inclusive transitive subject,,,,,mamu1253,Dixon1972
ŋana,,12pl_s,1st plural inclusive intransitive subject,,,,,mamu1253,Dixon1972
ŋanana,,12pl_o,1st plural inclusive transitive object,,,,,mamu1253,Dixon1972
ŋanaŋu,,12pl_p,1st plural inclusive possessive,,,,,mamu1253,Dixon1972
ŋana,,1pl_a,1st plural exclusive transitive subject,,,,,mamu1253,Dixon1972
ŋana,,1pl_s,1st plural exclusive intransitive subject,,,,,mamu1253,Dixon1972
ŋanana,,1pl_o,1st plural exclusive transitive object,,,,,mamu1253,Dixon1972
ŋanaŋu,,1pl_p,1st plural exclusive possessive,,,,,mamu1253,Dixon1972
ŋinda,,2sg_a,2nd singular transitive subject,,,,,mamu1253,Dixon1972
ŋinda,,2sg_s,2nd singular intransitive subject,,,,,mamu1253,Dixon1972
ŋinuna,,2sg_o,2nd singular transitive object,,,,,mamu1253,Dixon1972
ŋinu,,2sg_p,2nd singular possessive,,,,,mamu1253,Dixon1972
ɲubala,,2du_a,2nd dual transitive subject,,,,,mamu1253,Dixon1972
ɲubala,,2du_s,2nd dual intransitive subject,,,,,mamu1253,Dixon1972
ɲubalana,,2du_o,2nd dual transitive object,,,,,mamu1253,Dixon1972
ɲubalanu,,2du_p,2nd dual possessive,,,,,mamu1253,Dixon1972
ɲuray,,2pl_a,2nd plural transitive subject,,,,,mamu1253,Dixon1972
ɲuray,,2pl_s,2nd plural intransitive subject,,,,,mamu1253,Dixon1972
