word,ipa,parameter,description,localid,alternative,comment,translation,glottocode,source
,ŋanʸtʸa,1sg_a,1st singular transitive subject,,,"Blake, Barry J & Gavan J Breen. (1971) The Pitta-Pitta Dialects (Linguistic Communications 4) Melbourneː Monash University",,pitt1247,
,ŋatu,1sg_s,1st singular intransitive subject,,,,,pitt1247,
,ŋanʸa,1sg_o,1st singular transitive object,,,,,pitt1247,
,ŋaŋa,1sg_p,1st singular possessive,,,,,pitt1247,
,ŋali,12du_a,1st dual inclusive transitive subject,,,,,pitt1247,
,ŋalilu,12du_s,1st dual inclusive intransitive subject,,,,,pitt1247,
,ŋalin̪a,12du_o,1st dual inclusive transitive object,,,,,pitt1247,
,ŋaliŋa,12du_p,1st dual inclusive possessive,,,,,pitt1247,
,ŋali,1du_a,1st dual exclusive transitive subject,,,,,pitt1247,
,ŋalilu,1du_s,1st dual exclusive intransitive subject,,,,,pitt1247,
,ŋalin̪a,1du_o,1st dual exclusive transitive object,,,,,pitt1247,
,ŋaliŋa,1du_p,1st dual exclusive possessive,,,,,pitt1247,
,ŋ̻a ̻na,12pl_a,1st plural inclusive transitive subject,,,,,pitt1247,
,ŋ̻a ̻nalu,12pl_s,1st plural inclusive intransitive subject,,,,,pitt1247,
,ŋ̻a ̻nan̪a,12pl_o,1st plural inclusive transitive object,,,,,pitt1247,
,ŋ̻a ̻naŋa,12pl_p,1st plural inclusive possessive,,,,,pitt1247,
,ŋ̻a ̻na,1pl_a,1st plural exclusive transitive subject,,,,,pitt1247,
,ŋ̻a ̻nalu,1pl_s,1st plural exclusive intransitive subject,,,,,pitt1247,
,ŋ̻a ̻nan̪a,1pl_o,1st plural exclusive transitive object,,,,,pitt1247,
,ŋ̻a ̻naŋa,1pl_p,1st plural exclusive possessive,,,,,pitt1247,
,inpa,2sg_a,2nd singular transitive subject,,,,,pitt1247,
,intu,2sg_s,2nd singular intransitive subject,,,,,pitt1247,
,ina,2sg_o,2nd singular transitive object,,,,,pitt1247,
,inaŋa,2sg_p,2nd singular possessive,,,,,pitt1247,
,n̪ula,2du_a,2nd dual transitive subject,,,,,pitt1247,
,n̪ulalu,2du_s,2nd dual intransitive subject,,,,,pitt1247,
,n̪ulan̪a,2du_o,2nd dual transitive object,,,,,pitt1247,
,n̪ulaŋa,2du_p,2nd dual possessive,,,,,pitt1247,
,n̪ura,2pl_a,2nd plural transitive subject,,,,,pitt1247,
,n̪uralu,2pl_s,2nd plural intransitive subject,,,,,pitt1247,
,n̪uran̪a,2pl_o,2nd plural transitive object,,,,,pitt1247,
,n̪uraŋa,2pl_p,2nd plural possessive,,,,,pitt1247,
,n̪uwaka,3sg_m_a,3rd singular gender1 transitive subject,,,,,pitt1247,
,n̪uluka,3sg_m_s,3rd singular gender1 intransitive subject,,,,,pitt1247,
,in̪aka,3sg_m_o,3rd singular gender1 transitive object,,,,,pitt1247,
,,3sg_m_p,3rd singular gender1 possessive,,,,,pitt1247,
,n̪anpaka,3sg_f_a,3rd singular gender2 transitive subject,,,,,pitt1247,
,n̪anaka,3sg_f_s,3rd singular gender2 intransitive subject,,,,,pitt1247,
,n̪anaka,3sg_f_o,3rd singular gender2 transitive object,,,,,pitt1247,
,,3sg_f_p,3rd singular gender2 possessive,,,,,pitt1247,
,pulaka,3d-a,3rd dual transitive subject,,,,,pitt1247,
,pulakalu,3d-s,3rd dual intransitive subject,,,,,pitt1247,
,pulakan̪a,3d-o,3rd dual transitive object,,,,,pitt1247,
,pulakaŋa,3d-p,3rd dual possessive,,,,,pitt1247,
,t̪anaka,3p-a,3rd plural transitive subject,,,,,pitt1247,
,tanakalu,3p-s,3rd plural intransitive subject,,,,,pitt1247,
,tanakan̪a,3p-o,3rd plural transitive object,,,,,pitt1247,
,tanakaŋa,3p-p,3rd plural possessive,,,,,pitt1247,
,,3du_m_a,3rd dual gender1 transitive subject,,,,,pitt1247,
,,3du_m_s,3rd dual gender1 intransitive subject,,,,,pitt1247,
,,3du_m_o,3rd dual gender1 transitive object,,,,,pitt1247,
,,3du_m_p,3rd dual gender1 possessive,,,,,pitt1247,
,,3du_f_a,3rd dual gender2 transitive subject,,,,,pitt1247,
,,3du_f_s,3rd dual gender2 intransitive subject,,,,,pitt1247,
,,3du_f_o,3rd dual gender2 transitive object,,,,,pitt1247,
,,3du_f_p,3rd dual gender2 possessive,,,,,pitt1247,
,,3du_n_a,3rd dual gender3 transitive subject,,,,,pitt1247,
,,3du_n_s,3rd dual gender3 intransitive subject,,,,,pitt1247,
,,3du_n_o,3rd dual gender3 transitive object,,,,,pitt1247,
,,3du_n_p,3rd dual gender3 possessive,,,,,pitt1247,
,,3pl_m_a,3rd plural gender1 transitive subject,,,,,pitt1247,
,,3pl_m_s,3rd plural gender1 intransitive subject,,,,,pitt1247,
,,3pl_m_o,3rd plural gender1 transitive object,,,,,pitt1247,
,,3pl_m_p,3rd plural gender1 possessive,,,,,pitt1247,
,,3pl_f_a,3rd plural gender2 transitive subject,,,,,pitt1247,
,,3pl_f_s,3rd plural gender2 intransitive subject,,,,,pitt1247,
,,3pl_f_o,3rd plural gender2 transitive object,,,,,pitt1247,
,,3pl_f_p,3rd plural gender2 possessive,,,,,pitt1247,
,,3pl_n_a,3rd plural gender3 transitive subject,,,,,pitt1247,
,,3pl_n_s,3rd plural gender3 intransitive subject,,,,,pitt1247,
,,3pl_n_o,3rd plural gender3 transitive object,,,,,pitt1247,
,,3pl_n_p,3rd plural gender3 possessive,,,,,pitt1247,
