word,ipa,parameter,description,localid,alternative,comment,translation,glottocode,source
àʔà,,1sg_a,1st singular transitive subject,,,,,keig1242,Reh1994
àʔà,,1sg_s,1st singular intransitive subject,,,,,keig1242,Reh1994
àʔà,,1sg_o,1st singular transitive object,,,,,keig1242,Reh1994
mìɲá,,1sg_p,1st singular possessive,,,,,keig1242,Reh1994
àŋá,,12du_a,1st dual inclusive transitive subject,,,,,keig1242,Reh1994
àŋá,,12du_s,1st dual inclusive intransitive subject,,,,,keig1242,Reh1994
àŋá,,12du_o,1st dual inclusive transitive object,,,,,keig1242,Reh1994
máŋá,,12du_p,1st dual inclusive possessive,,,,,keig1242,Reh1994
"ɔ̀ŋɔ́, àŋɔ́",,1du_a,1st dual exclusive transitive subject,,,,,keig1242,Reh1994
"ɔ̀ŋɔ́, àŋɔ́",,1du_s,1st dual exclusive intransitive subject,,,,,keig1242,Reh1994
"ɔ̀ŋɔ́, àŋɔ́",,1du_o,1st dual exclusive transitive object,,,,,keig1242,Reh1994
máŋɔ́,,1du_p,1st dual exclusive possessive,,,,,keig1242,Reh1994
àŋá,,12pl_a,1st plural inclusive transitive subject,,,,,keig1242,Reh1994
àŋá,,12pl_s,1st plural inclusive intransitive subject,,,,,keig1242,Reh1994
àŋá,,12pl_o,1st plural inclusive transitive object,,,,,keig1242,Reh1994
máŋá,,12pl_p,1st plural inclusive possessive,,,,,keig1242,Reh1994
"ɔ̀ŋɔ́, àŋɔ́",,1pl_a,1st plural exclusive transitive subject,,,,,keig1242,Reh1994
"ɔ̀ŋɔ́, àŋɔ́",,1pl_s,1st plural exclusive intransitive subject,,,,,keig1242,Reh1994
"ɔ̀ŋɔ́, àŋɔ́",,1pl_o,1st plural exclusive transitive object,,,,,keig1242,Reh1994
máŋɔ́,,1pl_p,1st plural exclusive possessive,,,,,keig1242,Reh1994
ʊ̀ʔʊ́,,2sg_a,2nd singular transitive subject,,,,,keig1242,Reh1994
ʊ̀ʔʊ́,,2sg_s,2nd singular intransitive subject,,,,,keig1242,Reh1994
ʊ̀ʔʊ́,,2sg_o,2nd singular transitive object,,,,,keig1242,Reh1994
mʊ́,,2sg_p,2nd singular possessive,,,,,keig1242,Reh1994
àgà,,2du_a,2nd dual transitive subject,,,,,keig1242,Reh1994
àgà,,2du_s,2nd dual intransitive subject,,,,,keig1242,Reh1994
àgà,,2du_o,2nd dual transitive object,,,,,keig1242,Reh1994
mágà,,2du_p,2nd dual possessive,,,,,keig1242,Reh1994
àgà,,2pl_a,2nd plural transitive subject,,,,,keig1242,Reh1994
àgà,,2pl_s,2nd plural intransitive subject,,,,,keig1242,Reh1994
àgà,,2pl_o,2nd plural transitive object,,,,,keig1242,Reh1994
mágà,,2pl_p,2nd plural possessive,,,,,keig1242,Reh1994
àgù,,3sg_m_a,3rd singular gender1 transitive subject,,,,,keig1242,Reh1994
àgù,,3sg_m_s,3rd singular gender1 intransitive subject,,,,,keig1242,Reh1994
àgù,,3sg_m_o,3rd singular gender1 transitive object,,,,,keig1242,Reh1994
mí,,3sg_m_p,3rd singular gender1 possessive,,,,,keig1242,Reh1994
àgù,,3sg_f_a,3rd singular gender2 transitive subject,,,,,keig1242,Reh1994
àgù,,3sg_f_s,3rd singular gender2 intransitive subject,,,,,keig1242,Reh1994
àgù,,3sg_f_o,3rd singular gender2 transitive object,,,,,keig1242,Reh1994
mí,,3sg_f_p,3rd singular gender2 possessive,,,,,keig1242,Reh1994
"àgì, àyì",,3d-a,3rd dual transitive subject,,,,,keig1242,Reh1994
"àgì, àyì",,3d-s,3rd dual intransitive subject,,,,,keig1242,Reh1994
"àgì, àyì",,3d-o,3rd dual transitive object,,,,,keig1242,Reh1994
mɛ́,,3d-p,3rd dual possessive,,,,,keig1242,Reh1994
"àgì, àyì",,3p-a,3rd plural transitive subject,,,,,keig1242,Reh1994
"àgì, àyì",,3p-s,3rd plural intransitive subject,,,,,keig1242,Reh1994
"àgì, àyì",,3p-o,3rd plural transitive object,,,,,keig1242,Reh1994
mɛ́,,3p-p,3rd plural possessive,,,,,keig1242,Reh1994
,,3du_m_a,3rd dual gender1 transitive subject,,,,,,
,,3du_m_s,3rd dual gender1 intransitive subject,,,,,,
,,3du_m_o,3rd dual gender1 transitive object,,,,,,
,,3du_m_p,3rd dual gender1 possessive,,,,,,
