word,ipa,parameter,description,localid,alternative,comment,translation,glottocode,source
ŋīna,,1sg_a,1st singular transitive subject,,,,,alaw1244,Capell1941
ŋīna,,1sg_s,1st singular intransitive subject,,,,,alaw1244,Capell1941
ŋīna,,1sg_o,1st singular transitive object,,,,,alaw1244,Capell1941
ŋapaña,,1sg_p,1st singular possessive,,,,,alaw1244,Capell1941
n̄anu,,12du_a,1st dual inclusive transitive subject,,,,,alaw1244,Capell1941
n̄anu,,12du_s,1st dual inclusive intransitive subject,,,,,alaw1244,Capell1941
n̄anu,,12du_o,1st dual inclusive transitive object,,,,,alaw1244,Capell1941
n̄akaña,,12du_p,1st dual inclusive possessive,,,,,alaw1244,Capell1941
ŋařu,,1du_a,1st dual exclusive transitive subject,,,,,alaw1244,Capell1941
ŋařu,,1du_s,1st dual exclusive intransitive subject,,,,,alaw1244,Capell1941
ŋařu,,1du_o,1st dual exclusive transitive object,,,,,alaw1244,Capell1941
ŋařuŋaña,,1du_p,1st dual exclusive possessive,,,,,alaw1244,Capell1941
n̄alu,,12pl_a,1st plural inclusive transitive subject,,,,,alaw1244,Capell1941
n̄alu,,12pl_s,1st plural inclusive intransitive subject,,,,,alaw1244,Capell1941
n̄alu,,12pl_o,1st plural inclusive transitive object,,,,,alaw1244,Capell1941
n̄aluŋaña,,12pl_p,1st plural inclusive possessive,,,,,alaw1244,Capell1941
ŋalu,,1pl_a,1st plural exclusive transitive subject,,,,,alaw1244,Capell1941
ŋalu,,1pl_s,1st plural exclusive intransitive subject,,,,,alaw1244,Capell1941
ŋalu,,1pl_o,1st plural exclusive transitive object,,,,,alaw1244,Capell1941
ŋaluŋaña,,1pl_p,1st plural exclusive possessive,,,,,alaw1244,Capell1941
n̄agana,,2sg_a,2nd singular transitive subject,,,,,alaw1244,Capell1941
n̄agana,,2sg_s,2nd singular intransitive subject,,,,,alaw1244,Capell1941
n̄agana,,2sg_o,2nd singular transitive object,,,,,alaw1244,Capell1941
ňabaña,,2sg_p,2nd singular possessive,,,,,alaw1244,Capell1941
wuřu,,2du_a,2nd dual transitive subject,,,,,alaw1244,Capell1941
wuřu,,2du_s,2nd dual intransitive subject,,,,,alaw1244,Capell1941
wuřu,,2du_o,2nd dual transitive object,,,,,alaw1244,Capell1941
wuřuŋaña,,2du_p,2nd dual possessive,,,,,alaw1244,Capell1941
wulu,,2pl_a,2nd plural transitive subject,,,,,alaw1244,Capell1941
wulu,,2pl_s,2nd plural intransitive subject,,,,,alaw1244,Capell1941
wulu,,2pl_o,2nd plural transitive object,,,,,alaw1244,Capell1941
wuluŋaña,,2pl_p,2nd plural possessive,,,,,alaw1244,Capell1941
yiřula,,3sg_m_a,3rd singular gender1 transitive subject,,,,,alaw1244,Capell1941
yiřula,,3sg_m_s,3rd singular gender1 intransitive subject,,,,,alaw1244,Capell1941
yiřula,,3sg_m_o,3rd singular gender1 transitive object,,,,,alaw1244,Capell1941
yiřuŋaña,,3sg_m_p,3rd singular gender1 possessive,,,,,alaw1244,Capell1941
ŋadula,,3sg_f_a,3rd singular gender2 transitive subject,,,,,alaw1244,Capell1941
ŋadula,,3sg_f_s,3rd singular gender2 intransitive subject,,,,,alaw1244,Capell1941
ŋadula,,3sg_f_o,3rd singular gender2 transitive object,,,,,alaw1244,Capell1941
ŋatuña,,3sg_f_p,3rd singular gender2 possessive,,,,,alaw1244,Capell1941
yiřula,,3d-a,3rd dual transitive subject,,,,,alaw1244,Capell1941
yiřula,,3d-s,3rd dual intransitive subject,,,,,alaw1244,Capell1941
yiřula,,3d-o,3rd dual transitive object,,,,,alaw1244,Capell1941
yiřuŋaña,,3d-p,3rd dual possessive,,,,,alaw1244,Capell1941
yilula,,3p-a,3rd plural transitive subject,,,,,alaw1244,Capell1941
yilula,,3p-s,3rd plural intransitive subject,,,,,alaw1244,Capell1941
yilula,,3p-o,3rd plural transitive object,,,,,alaw1244,Capell1941
yiluŋaña,,3p-p,3rd plural possessive,,,,,alaw1244,Capell1941
