word,ipa,parameter,description,localid,alternative,comment,translation,glottocode,source
na,,1sg_a,1st (excl) Person Singular,,,,,adan1251,haan-2001
na,,1sg_s,1st (excl) Person Singular,,,,,adan1251,haan-2001
na-,,1sg_o,1st (excl) Person Singular,,,,,adan1251,haan-2001
nari,,1sg_o,1st (excl) Person Singular,,,,,adan1251,haan-2001
na-,,1sg_p,1st (excl) Person Singular,,,,,adan1251,haan-2001
nɔ,,1sg_p,1st (excl) Person Singular,,,,,adan1251,haan-2001
ne,,1sg_p,1st (excl) Person Singular,,,,,adan1251,haan-2001
ni,,1du_a,1st (excl) Person Dual,,,,,adan1251,haan-2001
ni,,1du_s,1st (excl) Person Dual,,,,,adan1251,haan-2001
ni-,,1du_o,1st (excl) Person Dual,,,,,adan1251,haan-2001
iri,,1du_o,1st (excl) Person Dual,,,,,adan1251,haan-2001
ni-,,1du_p,1st (excl) Person Dual,,,,,adan1251,haan-2001
ni,,1du_p,1st (excl) Person Dual,,,,,adan1251,haan-2001
ni(e),,1du_p,1st (excl) Person Dual,,,,,adan1251,haan-2001
ni,,1pl_a,1st (excl) Person Plural,,,,,adan1251,haan-2001
ni,,1pl_s,1st (excl) Person Plural,,,,,adan1251,haan-2001
ni-,,1pl_o,1st (excl) Person Plural,,,,,adan1251,haan-2001
iri,,1pl_o,1st (excl) Person Plural,,,,,adan1251,haan-2001
ni-,,1pl_p,1st (excl) Person Plural,,,,,adan1251,haan-2001
ni,,1pl_p,1st (excl) Person Plural,,,,,adan1251,haan-2001
ni(e),,1pl_p,1st (excl) Person Plural,,,,,adan1251,haan-2001
pi,,12du_a,1st (incl) Person Dual,,,,,adan1251,haan-2001
pi,,12du_s,1st (incl) Person Dual,,,,,adan1251,haan-2001
pi-,,12du_o,1st (incl) Person Dual,,,,,adan1251,haan-2001
piri,,12du_o,1st (incl) Person Dual,,,,,adan1251,haan-2001
tari,,12du_o,1st (incl) Person Dual,,,,,adan1251,haan-2001
pi-,,12du_p,1st (incl) Person Dual,,,,,adan1251,haan-2001
pi,,12du_p,1st (incl) Person Dual,,,,,adan1251,haan-2001
pi(e),,12du_p,1st (incl) Person Dual,,,,,adan1251,haan-2001
tɔ,,12du_p,1st (incl) Person Dual,,,,,adan1251,haan-2001
te,,12du_p,1st (incl) Person Dual,,,,,adan1251,haan-2001
pi,,12pl_a,1st (incl) Person Plural,,,,,adan1251,haan-2001
pi,,12pl_s,1st (incl) Person Plural,,,,,adan1251,haan-2001
pi-,,12pl_o,1st (incl) Person Plural,,,,,adan1251,haan-2001
piri,,12pl_o,1st (incl) Person Plural,,,,,adan1251,haan-2001
tari,,12pl_o,1st (incl) Person Plural,,,,,adan1251,haan-2001
pi-,,12pl_p,1st (incl) Person Plural,,,,,adan1251,haan-2001
pi,,12pl_p,1st (incl) Person Plural,,,,,adan1251,haan-2001
pi(e),,12pl_p,1st (incl) Person Plural,,,,,adan1251,haan-2001
tɔ,,12pl_p,1st (incl) Person Plural,,,,,adan1251,haan-2001
te,,12pl_p,1st (incl) Person Plural,,,,,adan1251,haan-2001
a,,2sg_a,2nd Person Singular,,,,,adan1251,haan-2001
a,,2sg_s,2nd Person Singular,,,,,adan1251,haan-2001
a-,,2sg_o,2nd Person Singular,,,,,adan1251,haan-2001
ari,,2sg_o,2nd Person Singular,,,,,adan1251,haan-2001
a-,,2sg_p,2nd Person Singular,,,,,adan1251,haan-2001
ɔ,,2sg_p,2nd Person Singular,,,,,adan1251,haan-2001
e,,2sg_p,2nd Person Singular,,,,,adan1251,haan-2001
i,,2du_a,2nd Person Dual,,,,,adan1251,haan-2001
i,,2du_s,2nd Person Dual,,,,,adan1251,haan-2001
i-,,2du_o,2nd Person Dual,,,,,adan1251,haan-2001
iri,,2du_o,2nd Person Dual,,,,,adan1251,haan-2001
i-,,2du_p,2nd Person Dual,,,,,adan1251,haan-2001
i,,2du_p,2nd Person Dual,,,,,adan1251,haan-2001
i(e),,2du_p,2nd Person Dual,,,,,adan1251,haan-2001
i,,2pl_a,2nd Person Plural,,,,,adan1251,haan-2001
i,,2pl_s,2nd Person Plural,,,,,adan1251,haan-2001
i-,,2pl_o,2nd Person Plural,,,,,adan1251,haan-2001
iri,,2pl_o,2nd Person Plural,,,,,adan1251,haan-2001
i-,,2pl_p,2nd Person Plural,,,,,adan1251,haan-2001
i,,2pl_p,2nd Person Plural,,,,,adan1251,haan-2001
i(e),,2pl_p,2nd Person Plural,,,,,adan1251,haan-2001
sa,,3sg_m_a,3rd Person Singular Masculine,,,,,adan1251,haan-2001
sa,,3sg_m_s,3rd Person Singular Masculine,,,,,adan1251,haan-2001
ʔa-,,3sg_m_o,3rd Person Singular Masculine,,,,,adan1251,haan-2001
sa-,,3sg_m_o,3rd Person Singular Masculine,,,,,adan1251,haan-2001
ʔari,,3sg_m_o,3rd Person Singular Masculine,,,,,adan1251,haan-2001
sari,,3sg_m_o,3rd Person Singular Masculine,,,,,adan1251,haan-2001
ʔa-,,3sg_m_p,3rd Person Singular Masculine,,,,,adan1251,haan-2001
sa-,,3sg_m_p,3rd Person Singular Masculine,,,,,adan1251,haan-2001
ʔɔ,,3sg_m_p,3rd Person Singular Masculine,,,,,adan1251,haan-2001
ʔe,,3sg_m_p,3rd Person Singular Masculine,,,,,adan1251,haan-2001
sɔ,,3sg_m_p,3rd Person Singular Masculine,,,,,adan1251,haan-2001
se,,3sg_m_p,3rd Person Singular Masculine,,,,,adan1251,haan-2001
sa,,3sg_f_a,3rd Person Singular Feminine,,,,,adan1251,haan-2001
sa,,3sg_f_s,3rd Person Singular Feminine,,,,,adan1251,haan-2001
ʔa-,,3sg_f_o,3rd Person Singular Feminine,,,,,adan1251,haan-2001
sa-,,3sg_f_o,3rd Person Singular Feminine,,,,,adan1251,haan-2001
ʔari,,3sg_f_o,3rd Person Singular Feminine,,,,,adan1251,haan-2001
sari,,3sg_f_o,3rd Person Singular Feminine,,,,,adan1251,haan-2001
ʔa-,,3sg_f_p,3rd Person Singular Feminine,,,,,adan1251,haan-2001
sa-,,3sg_f_p,3rd Person Singular Feminine,,,,,adan1251,haan-2001
ʔɔ,,3sg_f_p,3rd Person Singular Feminine,,,,,adan1251,haan-2001
ʔe,,3sg_f_p,3rd Person Singular Feminine,,,,,adan1251,haan-2001
sɔ,,3sg_f_p,3rd Person Singular Feminine,,,,,adan1251,haan-2001
se,,3sg_f_p,3rd Person Singular Feminine,,,,,adan1251,haan-2001
sa,,3sg_n_a,3rd Person Singular Neuter,,,,,adan1251,haan-2001
sa,,3sg_n_s,3rd Person Singular Neuter,,,,,adan1251,haan-2001
ʔa-,,3sg_n_o,3rd Person Singular Neuter,,,,,adan1251,haan-2001
sa-,,3sg_n_o,3rd Person Singular Neuter,,,,,adan1251,haan-2001
ʔari,,3sg_n_o,3rd Person Singular Neuter,,,,,adan1251,haan-2001
sari,,3sg_n_o,3rd Person Singular Neuter,,,,,adan1251,haan-2001
ʔa-,,3sg_n_p,3rd Person Singular Neuter,,,,,adan1251,haan-2001
sa-,,3sg_n_p,3rd Person Singular Neuter,,,,,adan1251,haan-2001
ʔɔ,,3sg_n_p,3rd Person Singular Neuter,,,,,adan1251,haan-2001
ʔe,,3sg_n_p,3rd Person Singular Neuter,,,,,adan1251,haan-2001
sɔ,,3sg_n_p,3rd Person Singular Neuter,,,,,adan1251,haan-2001
se,,3sg_n_p,3rd Person Singular Neuter,,,,,adan1251,haan-2001
supi,,3du_m_a,3rd Person Dual Masculine,,,,,adan1251,haan-2001
supi,,3du_m_s,3rd Person Dual Masculine,,,,,adan1251,haan-2001
ʔa-,,3du_m_o,3rd Person Dual Masculine,,,,,adan1251,haan-2001
sa-,,3du_m_o,3rd Person Dual Masculine,,,,,adan1251,haan-2001
supi (aʔri),,3du_m_o,3rd Person Dual Masculine,,,,,adan1251,haan-2001
sari,,3du_m_o,3rd Person Dual Masculine,,,,,adan1251,haan-2001
ʔa-,,3du_m_p,3rd Person Dual Masculine,,,,,adan1251,haan-2001
sa-,,3du_m_p,3rd Person Dual Masculine,,,,,adan1251,haan-2001
supi ʔɔ,,3du_m_p,3rd Person Dual Masculine,,,,,adan1251,haan-2001
supi ʔe,,3du_m_p,3rd Person Dual Masculine,,,,,adan1251,haan-2001
sɔ,,3du_m_p,3rd Person Dual Masculine,,,,,adan1251,haan-2001
