word,ipa,parameter,description,localid,alternative,comment,translation,glottocode,source
tái,,1sg_a,1st singular transitive subject,,,,,zays1235,Hayward1990
tái,,1sg_s,1st singular intransitive subject,,,,,zays1235,Hayward1990
táná,,1sg_o,1st singular transitive object,,,,,zays1235,Hayward1990
tá,,1sg_p,1st singular possessive,,,,,zays1235,Hayward1990
núi,,12du_a,1st dual inclusive transitive subject,,,,,zays1235,Hayward1990
núi,,12du_s,1st dual inclusive intransitive subject,,,,,zays1235,Hayward1990
núna,,12du_o,1st dual inclusive transitive object,,,,,zays1235,Hayward1990
nú,,12du_p,1st dual inclusive possessive,,,,,zays1235,Hayward1990
níi,,1du_a,1st dual exclusive transitive subject,,,,,zays1235,Hayward1990
níi,,1du_s,1st dual exclusive intransitive subject,,,,,zays1235,Hayward1990
"níi, nína",,1du_o,1st dual exclusive transitive object,,,,,zays1235,Hayward1990
ní,,1du_p,1st dual exclusive possessive,,,,,zays1235,Hayward1990
núi,,12pl_a,1st plural inclusive transitive subject,,,,,zays1235,Hayward1990
núi,,12pl_s,1st plural inclusive intransitive subject,,,,,zays1235,Hayward1990
núna,,12pl_o,1st plural inclusive transitive object,,,,,zays1235,Hayward1990
nú,,12pl_p,1st plural inclusive possessive,,,,,zays1235,Hayward1990
níi,,1pl_a,1st plural exclusive transitive subject,,,,,zays1235,Hayward1990
níi,,1pl_s,1st plural exclusive intransitive subject,,,,,zays1235,Hayward1990
níi,,1pl_o,1st plural exclusive transitive object,,,,,zays1235,Hayward1990
ní,,1pl_p,1st plural exclusive possessive,,,,,zays1235,Hayward1990
néi,,2sg_a,2nd singular transitive subject,,,,,zays1235,Hayward1990
néi,,2sg_s,2nd singular intransitive subject,,,,,zays1235,Hayward1990
néna,,2sg_o,2nd singular transitive object,,,,,zays1235,Hayward1990
né,,2sg_p,2nd singular possessive,,,,,zays1235,Hayward1990
wútini,,2du_a,2nd dual transitive subject,,,,,zays1235,Hayward1990
wútini,,2du_s,2nd dual intransitive subject,,,,,zays1235,Hayward1990
wútuna,,2du_o,2nd dual transitive object,,,,,zays1235,Hayward1990
wú,,2du_p,2nd dual possessive,,,,,zays1235,Hayward1990
wútini,,2pl_a,2nd plural transitive subject,,,,,zays1235,Hayward1990
wútini,,2pl_s,2nd plural intransitive subject,,,,,zays1235,Hayward1990
wútuna,,2pl_o,2nd plural transitive object,,,,,zays1235,Hayward1990
wú,,2pl_p,2nd plural possessive,,,,,zays1235,Hayward1990
ʔésı́,,3sg_m_a,3rd singular gender1 transitive subject,,,,,zays1235,Hayward1990
ʔésı́,,3sg_m_s,3rd singular gender1 intransitive subject,,,,,zays1235,Hayward1990
ʔésa,,3sg_m_o,3rd singular gender1 transitive object,,,,,zays1235,Hayward1990
ʔé,,3sg_m_p,3rd singular gender1 possessive,,,,,zays1235,Hayward1990
ʔísı́,,3sg_f_a,3rd singular gender2 transitive subject,,,,,zays1235,Hayward1990
ʔísı́,,3sg_f_s,3rd singular gender2 intransitive subject,,,,,zays1235,Hayward1990
ʔí,,3sg_f_o,3rd singular gender2 transitive object,,,,,zays1235,Hayward1990
ʔí,,3sg_f_p,3rd singular gender2 possessive,,,,,zays1235,Hayward1990
ʔúsini,,3d-a,3rd dual transitive subject,,,,,zays1235,Hayward1990
ʔúsini,,3d-s,3rd dual intransitive subject,,,,,zays1235,Hayward1990
ʔúsuna,,3d-o,3rd dual transitive object,,,,,zays1235,Hayward1990
ʔú,,3d-p,3rd dual possessive,,,,,zays1235,Hayward1990
ʔúsini,,3p-a,3rd plural transitive subject,,,,,zays1235,Hayward1990
ʔúsini,,3p-s,3rd plural intransitive subject,,,,,zays1235,Hayward1990
ʔúsuna,,3p-o,3rd plural transitive object,,,,,zays1235,Hayward1990
ʔú,,3p-p,3rd plural possessive,,,,,zays1235,Hayward1990
,,3du_m_a,3rd dual gender1 transitive subject,,,,,,
,,3du_m_s,3rd dual gender1 intransitive subject,,,,,,
,,3du_m_o,3rd dual gender1 transitive object,,,,,,
,,3du_m_p,3rd dual gender1 possessive,,,,,,
,,3du_f_a,3rd dual gender2 transitive subject,,,,,,
,,3du_f_s,3rd dual gender2 intransitive subject,,,,,,
,,3du_f_o,3rd dual gender2 transitive object,,,,,,
,,3du_f_p,3rd dual gender2 possessive,,,,,,
,,3du_n_a,3rd dual gender3 transitive subject,,,,,,
,,3du_n_s,3rd dual gender3 intransitive subject,,,,,,
,,3du_n_o,3rd dual gender3 transitive object,,,,,,
,,3du_n_p,3rd dual gender3 possessive,,,,,,
,,3pl_m_a,3rd plural gender1 transitive subject,,,,,,
,,3pl_m_s,3rd plural gender1 intransitive subject,,,,,,
,,3pl_m_o,3rd plural gender1 transitive object,,,,,,
,,3pl_m_p,3rd plural gender1 possessive,,,,,,
,,3pl_f_a,3rd plural gender2 transitive subject,,,,,,
,,3pl_f_s,3rd plural gender2 intransitive subject,,,,,,
,,3pl_f_o,3rd plural gender2 transitive object,,,,,,
,,3pl_f_p,3rd plural gender2 possessive,,,,,,
,,3pl_n_a,3rd plural gender3 transitive subject,,,,,,
,,3pl_n_s,3rd plural gender3 intransitive subject,,,,,,
,,3pl_n_o,3rd plural gender3 transitive object,,,,,,
,,3pl_n_p,3rd plural gender3 possessive,,,,,,
,,3sg_n_a,3rd singular gender3 transitive subject,,,,,,
,,3sg_n_s,3rd singular gender3 intransitive subject,,,,,,
,,3sg_n_o,3rd singular gender3 transitive object,,,,,,
,,3sg_n_p,3rd singular gender3 possessive,,,,,,
