word,ipa,parameter,description,localid,alternative,comment,translation,glottocode,source
íkú̩’,,1sg_a,1st singular transitive subject,,,,,acat1240,Radin1935
íkú̩’,,1sg_s,1st singular intransitive subject,,,,,acat1240,Radin1935
íkú̩’,,1sg_o,1st singular transitive object,,,,,acat1240,Radin1935
kwɛ́ntɔ,,1sg_p,1st singular possessive,,,,,acat1240,Radin1935
ikálú,,12du_a,1st dual inclusive transitive subject,,,,,acat1240,Radin1935
ikálú,,12du_s,1st dual inclusive intransitive subject,,,,,acat1240,Radin1935
ikálú,,12du_o,1st dual inclusive transitive object,,,,,acat1240,Radin1935
kwɛ́ntálú’,,12du_p,1st dual inclusive possessive,,,,,acat1240,Radin1935
ikálú,,1du_a,1st dual exclusive transitive subject,,,,,acat1240,Radin1935
ikálú,,1du_s,1st dual exclusive intransitive subject,,,,,acat1240,Radin1935
ikálú,,1du_o,1st dual exclusive transitive object,,,,,acat1240,Radin1935
kwɛ́ntálú’,,1du_p,1st dual exclusive possessive,,,,,acat1240,Radin1935
ikálú,,12pl_a,1st plural inclusive transitive subject,,,,,acat1240,Radin1935
ikálú,,12pl_s,1st plural inclusive intransitive subject,,,,,acat1240,Radin1935
ikálú,,12pl_o,1st plural inclusive transitive object,,,,,acat1240,Radin1935
kwɛ́ntálú’,,12pl_p,1st plural inclusive possessive,,,,,acat1240,Radin1935
ikálú,,1pl_a,1st plural exclusive transitive subject,,,,,acat1240,Radin1935
ikálú,,1pl_s,1st plural exclusive intransitive subject,,,,,acat1240,Radin1935
ikálú,,1pl_o,1st plural exclusive transitive object,,,,,acat1240,Radin1935
kwɛ́ntálú’,,1pl_p,1st plural exclusive possessive,,,,,acat1240,Radin1935
íkᶏ́,,2sg_a,2nd singular transitive subject,,,,,acat1240,Radin1935
íkᶏ́,,2sg_s,2nd singular intransitive subject,,,,,acat1240,Radin1935
íkᶏ́,,2sg_o,2nd singular transitive object,,,,,acat1240,Radin1935
kwɛ́ntá’,,2sg_p,2nd singular possessive,,,,,acat1240,Radin1935
ikàlà,,2du_a,2nd dual transitive subject,,,,,acat1240,Radin1935
ikàlà,,2du_s,2nd dual intransitive subject,,,,,acat1240,Radin1935
ikàlà,,2du_o,2nd dual transitive object,,,,,acat1240,Radin1935
kwɛ́ntálá,,2du_p,2nd dual possessive,,,,,acat1240,Radin1935
ikàlà,,2pl_a,2nd plural transitive subject,,,,,acat1240,Radin1935
ikàlà,,2pl_s,2nd plural intransitive subject,,,,,acat1240,Radin1935
ikàlà,,2pl_o,2nd plural transitive object,,,,,acat1240,Radin1935
kwɛ́ntálá,,2pl_p,2nd plural possessive,,,,,acat1240,Radin1935
ìkà‘,,3sg_m_a,3rd singular gender1 transitive subject,,,,,acat1240,Radin1935
ìkà‘,,3sg_m_s,3rd singular gender1 intransitive subject,,,,,acat1240,Radin1935
